கார சீவல் ,காரச் சீவல் 
கார சீப்பு சீடை,காரச் சீப்பு சீடை
கார பக்கோடா ,காரப் பக்கோடா 
கார தட்டை ,காரத் தட்டை 
கார தட்டு வடை ,காரத் தட்டு வடை 
கார தோசை ,காரத் தோசை 
கார பொடி தோசை ,காரப் பொடி தோசை 
கார பூண்டுப்பொடி தோசை ,காரப் பூண்டுப்பொடி தோசை 
கார துவரம்பருப்பு தோசை ,காரத் துவரம்பருப்பு தோசை 
கார சாம்பார் ,காரச் சாம்பார் 
கார சாம்பார் இட்லி ,காரச் சாம்பார் இட்லி 
கார சட்னி,காரச் சட்னி
கார துவையல் ,காரத் துவையல் 
கார பச்சைமிளகாய் ,காரப் பச்சைமிளகாய் 
கார சிவப்பு மிளகாய் ,காரச் சிவப்பு மிளகாய் 
உவர்ப்பு காய் ,உவர்ப்புக் காய் 
உவர் கூட்டு ,உவர்க் கூட்டு 
உவர் குளம் ,உவர்க் குளம் 
உவர் காற்று ,உவர்க் காற்று 
உவர் கடல் ,உவர்க் கடல் 
உவர் கிணறு ,உவர்க் கிணறு 
உவர் கூவல்,உவர்க் கூவல்
உவர் தண்ணீர் ,உவர்த் தண்ணீர் 
உவர் குடிநீர்,உவர்க் குடிநீர்
உவர் களறு,உவர்க் களறு
உவர் பண்டம்,உவர்ப் பண்டம்
புளிப்பு பண்டம்,புளிப்புப் பண்டம்
கார பண்டம்,காரப் பண்டம்
உவர்ப்பு பண்டம்,உவர்ப்புப் பண்டம்
துவர்ப்பு பண்டம்,துவர்ப்புப் பண்டம்
கசப்பு பண்டம்,கசப்புப் பண்டம்
இனிப்பு பண்டம்,இனிப்புப் பண்டம்
துவர்ப்பு சேனைக்கிழங்கு,துவர்ப்புச் சேனைக்கிழங்கு
துவர்ப்பு காய் ,துவர்ப்புக் காய் 
துவர்ப்பு பழம் ,துவர்ப்புப் பழம் 
கசப்பு சுண்டக்காய்,கசப்புச் சுண்டக்காய்
கசப்பு பாகற்காய்,கசப்புப் பாகற்காய்
கசப்பு கத்தரிக்காய்,கசப்புக் கத்தரிக்காய்
கசப்பு காய்,கசப்புக் காய்
கசப்பு பூண்டு ,கசப்புப் பூண்டு 
கசப்பு பூ ,கசப்புப் பூ 
கசப்பு பழம் ,கசப்புப் பழம் 
கசப்பு கனி ,கசப்புக் கனி 
கசப்பு கூட்டு,கசப்புக் கூட்டு
கசப்பு பொரியல் ,கசப்புப் பொரியல் 
கசப்பு சாறு ,கசப்புச் சாறு 
கசப்பு செடி ,கசப்புச் செடி 
கசப்பு தாவரம் ,கசப்புத் தாவரம் 
கசப்பு கொடி ,கசப்புக் கொடி 
இனிப்பு பொருள் ,இனிப்புப் பொருள் 
கசப்பு பொருள் ,கசப்புப் பொருள் 
துவர்ப்பு பொருள் ,துவர்ப்புப் பொருள் 
கார பொருள் ,காரப் பொருள் 
புளிப்பு பொருள் ,புளிப்புப் பொருள் 
உவர் பொருள் ,உவர்ப் பொருள் 
இனிப்பு கனி ,இனிப்புக் கனி 
புளிப்பு கனி ,புளிப்புக் கனி 
துவர்ப்பு கனி ,துவர்ப்புக் கனி 
உவர் கனி ,உவர்க் கனி 
புளி கீரை ,புளிக் கீரை 
கசப்பு கீரை ,கசப்புக் கீரை 
துவர்ப்பு கீரை ,துவர்ப்புக் கீரை 
புளி தண்ணீர் ,புளித் தண்ணீர் 
புது பண்பு ,புதுப் பண்பு 
நன்மை பண்பு  ,நன்மைப் பண்பு  
தீமை பண்பு ,தீமைப் பண்பு 
மெய் பண்பு ,மெய்ப் பண்பு 
பொது பண்பு ,பொதுப் பண்பு 
புதுமை பண்பு ,புதுமைப் பண்பு 
வன்மை பண்பு ,வன்மைப் பண்பு 
உண்மை பண்பு ,உண்மைப் பண்பு 
பொய் பண்பு ,பொய்ப் பண்பு 
இனிமை பண்பு ,இனிமைப் பண்பு 
பெருமை பண்பு ,பெருமைப் பண்பு 
பசுமை பண்பு ,பசுமைப் பண்பு 
வெண்மை பண்பு ,வெண்மைப் பண்பு 
செம்மை பண்பு ,செம்மைப் பண்பு 
கருமை பண்பு ,கருமைப் பண்பு 
புது துணி ,புதுத் துணி 
பொது துணி ,பொதுத் துணி 
உண்மை துணி ,உண்மைத் துணி 
பொய் துணி ,பொய்த் துணி 
பசுமை துணி ,பசுமைத் துணி 
வெண்மை துணி ,வெண்மைத் துணி 
செம்மை துணி ,செம்மைத் துணி 
கருமை துணி ,கருமைத் துணி 
புது குணம் ,புதுக் குணம் 
நன்மை குணம்  ,நன்மைக் குணம்  
தீமை குணம் ,தீமைக் குணம் 
மெய் குணம் ,மெய்க் குணம் 
பொது குணம் ,பொதுக் குணம் 
புதுமை குணம் ,புதுமைக் குணம் 
வன்மை குணம் ,வன்மைக் குணம் 
உண்மை குணம் ,உண்மைக் குணம் 
பொய் குணம் ,பொய்க் குணம் 
இனிமை குணம் ,இனிமைக் குணம் 
பெருமை குணம் ,பெருமைக் குணம் 
பசுமை குணம் ,பசுமைக் குணம் 
வெண்மை குணம் ,வெண்மைக் குணம் 
செம்மை குணம் ,செம்மைக் குணம் 
கருமை குணம் ,கருமைக் குணம் 
புது பெண் ,புதுப் பெண் 
புதுமை பெண்,புதுமைப் பெண்
வன்மை பெண்,வன்மைப் பெண்
உண்மை பெண்,உண்மைப் பெண்
இனிமை பெண்,இனிமைப் பெண்
புது பையன் ,புதுப் பையன் 
புதுமை பையன் ,புதுமைப் பையன் 
வன்மை பையன் ,வன்மைப் பையன் 
உண்மை பையன் ,உண்மைப் பையன் 
இனிமை பையன் ,இனிமைப் பையன் 
புது செய்தி ,புதுச் செய்தி 
புதுமை செய்தி ,புதுமைச் செய்தி 
உண்மை செய்தி ,உண்மைச் செய்தி 
பொய் செய்தி ,பொய்ச் செய்தி 
தீமை செய்தி,தீமைச் செய்தி
நன்மை செய்தி ,நன்மைச் செய்தி 
புது தகவல் ,புதுத் தகவல் 
புதுமை தகவல் ,புதுமைத் தகவல் 
உண்மை தகவல் ,உண்மைத் தகவல் 
பொய் தகவல் ,பொய்த் தகவல் 
தீமை தகவல்,தீமைத் தகவல்
நன்மை தகவல் ,நன்மைத் தகவல் 
புது கயிறு ,புதுக்  கயிறு 
புது கயிறுகள்,புதுக்  கயிறுகள்
புது கரடி,புதுக்  கரடி
புது கரடிகள்,புதுக்  கரடிகள்
புது கரண்டி ,புதுக்  கரண்டி 
புது கரண்டிகள்,புதுக்  கரண்டிகள்
புது கத்தி ,புதுக்  கத்தி 
புது கத்திகள்,புதுக்  கத்திகள்
புது கம்பு ,புதுக்  கம்பு 
புது கம்புகள் ,புதுக்  கம்புகள் 
புது கரும்பு,புதுக்  கரும்பு
புது கரும்புகள்  ,புதுக்  கரும்புகள்  
புது கத்தரிக்காய் ,புதுக்  கத்தரிக்காய் 
புது கத்தரி ,புதுக்  கத்தரி 
புது கடலை ,புதுக்  கடலை 
புது கற்கண்டு,புதுக்  கற்கண்டு
புது கற்கண்டுகள்  ,புதுக்  கற்கண்டுகள்  
புது கரைசல்,புதுக்  கரைசல்
புது கரைசல்கள்  ,புதுக்  கரைசல்கள்  
புது கடுகு,புதுக்  கடுகு
புது கடுகுகள்  ,புதுக்  கடுகுகள்  
புது கடலைப்பருப்பு ,புதுக்  கடலைப்பருப்பு 
புது களறு ,புதுக்  களறு 
புது கனி ,புதுக்  கனி 
புது கனிகள் ,புதுக்  கனிகள் 
புது காதணி,புதுக்  காதணி
புது காதணிகள்  ,புதுக்  காதணிகள்  
புது காரட் ,புதுக்  காரட் 
புது காய்,புதுக்  காய்
புது காற்று ,புதுக்  காற்று 
புது கிளி,புதுக்  கிளி
புது கிளிகள்  ,புதுக்  கிளிகள்  
புது கிண்ணம்,புதுக்  கிண்ணம்
புது கிண்ணங்கள்  ,புதுக்  கிண்ணங்கள்  
புது கிழங்கு,புதுக்  கிழங்கு
புது கிழங்குகள்  ,புதுக்  கிழங்குகள்  
புது கிணறு,புதுக்  கிணறு
புது கிணறுகள்  ,புதுக்  கிணறுகள்  
புது கீரை,புதுக்  கீரை
புது கீரைகள்  ,புதுக்  கீரைகள்  
புது குடம் ,புதுக்  குடம் 
புது குடங்கள்,புதுக்  குடங்கள்
புது குவளை,புதுக்  குவளை
புது குவளைகள்  ,புதுக்  குவளைகள்  
புது குறி,புதுக்  குறி
புது குறிகள் ,புதுக்  குறிகள் 
புது குளம்,புதுக்  குளம்
புது குளங்கள் ,புதுக்  குளங்கள் 
புது குலம்,புதுக்  குலம்
புது குலங்கள் ,புதுக்  குலங்கள் 
புது குழம்பு ,புதுக்  குழம்பு 
புது குடிநீர் ,புதுக்  குடிநீர் 
புது குணம்,புதுக்  குணம்
புது குணங்கள் ,புதுக்  குணங்கள் 
புது கூடம்,புதுக்  கூடம்
புது கூடங்கள் ,புதுக்  கூடங்கள் 
புது கூட்டு,புதுக்  கூட்டு
புது கூடு,புதுக்  கூடு
புது கூடுகள்  ,புதுக்  கூடுகள்  
புது கூட்டுகள்  ,புதுக்  கூட்டுகள்  
புது கூவல்,புதுக்  கூவல்
புது கெண்டை மீன்,புதுக்  கெண்டை மீன்
புது கெண்டை மீன்கள்,புதுக்  கெண்டை மீன்கள்
புது கேள்வி ,புதுக்  கேள்வி 
புது கேள்விகள் ,புதுக்  கேள்விகள் 
புது கேசரி ,புதுக்  கேசரி 
புது கைதி ,புதுக்  கைதி 
புது கைதிகள் ,புதுக்  கைதிகள் 
புது கைமுறுக்கு,புதுக்  கைமுறுக்கு
புது கொக்கு,புதுக்  கொக்கு
புது கொட்டை,புதுக்  கொட்டை
புது கொட்டைகள்  ,புதுக்  கொட்டைகள்  
புது கொடி,புதுக்  கொடி
புது கொடிகள்  ,புதுக்  கொடிகள்  
புது கோட்டை ,புதுக்  கோட்டை 
புது கோட்டைகள்,புதுக்  கோட்டைகள்
புது கோதுமை ,புதுக்  கோதுமை 
புது சட்டை ,புதுச் சட்டை 
புது சட்டைகள் ,புதுச் சட்டைகள் 
புது சாட்டை ,புதுச் சாட்டை 
புது சாட்டைகள் ,புதுச் சாட்டைகள் 
புது சரம்,புதுச் சரம்
புது சரங்கள் ,புதுச் சரங்கள் 
புது சாரம் ,புதுச் சாரம் 
புது சாரங்கள் ,புதுச் சாரங்கள் 
புது சங்கிலி,புதுச் சங்கிலி
புது சங்கிலிகள் ,புதுச் சங்கிலிகள் 
புது சன்னல்,புதுச் சன்னல்
புது சன்னல்கள் ,புதுச் சன்னல்கள் 
புது சணல் ,புதுச் சணல் 
புது சணல்கள்,புதுச் சணல்கள்
புது சாலை,புதுச் சாலை
புது சாலைகள் ,புதுச் சாலைகள் 
புது சாபம் ,புதுச் சாபம் 
புது சாபங்கள் ,புதுச் சாபங்கள் 
புது சாறு ,புதுச் சாறு 
புது சாதி ,புதுச் சாதி 
புது சிற்றுந்து ,புதுச் சிற்றுந்து 
புது சிலை ,புதுச் சிலை 
புது சிலைகள் ,புதுச் சிலைகள் 
புது  சிலம்பு,புதுச்  சிலம்பு
புது  சின்னம்,புதுச்  சின்னம்
புது  சின்னங்கள்,புதுச்  சின்னங்கள்
புது சித்திரம்,புதுச் சித்திரம்
புது சித்திரங்கள்,புதுச் சித்திரங்கள்
புது சிற்பம்,புதுச் சிற்பம்
புது சிற்பங்கள்,புதுச் சிற்பங்கள்
புது சீப்பு,புதுச் சீப்பு
புது சீடை ,புதுச் சீடை 
புது சீவல் ,புதுச் சீவல் 
புது சூழல் ,புதுச் சூழல் 
புது சுழல்,புதுச் சுழல்
புது சுற்று,புதுச் சுற்று
புது சுற்றுகள் ,புதுச் சுற்றுகள் 
புது சுவை ,புதுச் சுவை 
புது சாதிகள் ,புதுச் சாதிகள் 
புது சுவைகள்,புதுச் சுவைகள்
புது சுடர் ,புதுச் சுடர் 
புது சிந்தனை ,புதுச் சிந்தனை 
புது சிந்தனைகள் ,புதுச் சிந்தனைகள் 
புது செருப்பு,புதுச் செருப்பு
புது செருப்புகள் ,புதுச் செருப்புகள் 
புது செம்பு ,புதுச் செம்பு 
புது செங்கல் ,புதுச் செங்கல் 
புது செடி ,புதுச் செடி 
புது செடிகள் ,புதுச் செடிகள் 
புது செய்தி ,புதுச் செய்தி 
புது செய்திகள் ,புதுச் செய்திகள் 
புது சேலை ,புதுச் சேலை 
புது சேலைகள் ,புதுச் சேலைகள் 
புது சேவல் ,புதுச் சேவல் 
புது சேவல்கள் ,புதுச் சேவல்கள் 
புது சேவு ,புதுச் சேவு 
புது சேனைக்கிழங்கு,புதுச் சேனைக்கிழங்கு
புது சேனைக்கிழங்குகள் ,புதுச் சேனைக்கிழங்குகள் 
புது சேனை ,புதுச் சேனை 
புது சைகை,புதுச் சைகை
புது சைகைகள் ,புதுச் சைகைகள் 
புது சொல்          ,புதுச் சொல்          
புது சொற்கள் ,புதுச் சொற்கள் 
புது சோலை ,புதுச் சோலை 
புது சோலைகள் ,புதுச் சோலைகள் 
புது சட்டம் ,புதுச் சட்டம் 
புது சட்டங்கள் ,புதுச் சட்டங்கள் 
புது சோளம் ,புதுச் சோளம் 
புது சலங்கை,புதுச் சலங்கை
புது சலங்கைகள் ,புதுச் சலங்கைகள் 
புது சக்கரம் ,புதுச் சக்கரம் 
புது சக்கரங்கள்,புதுச் சக்கரங்கள்
புது சாவி,புதுச் சாவி
புது சாவிகள் ,புதுச் சாவிகள் 
புது சூத்தியல்,புதுச் சூத்தியல்
புது சூத்தியல்கள்  ,புதுச் சூத்தியல்கள்  
புது சோவி,புதுச் சோவி
புது சோவிகள் ,புதுச் சோவிகள் 
புது தயிர் ,புதுத் தயிர் 
புது தக்காளி ,புதுத் தக்காளி 
புது தட்டு ,புதுத் தட்டு 
புது தள்ளுந்து ,புதுத் தள்ளுந்து 
புது தலையணி ,புதுத் தலையணி 
புது தலையணிகள்,புதுத் தலையணிகள்
புது தகடு,புதுத் தகடு
புது தகடுகள் ,புதுத் தகடுகள் 
புது தட்டை ,புதுத் தட்டை 
புது தட்டைகள் ,புதுத் தட்டைகள் 
புது தண்ணீர் ,புதுத் தண்ணீர் 
புது தந்திரம் ,புதுத் தந்திரம் 
புது தந்திரங்கள் ,புதுத் தந்திரங்கள் 
புது தந்தம் ,புதுத் தந்தம் 
புது தந்தங்கள் ,புதுத் தந்தங்கள் 
புது தாவணி ,புதுத் தாவணி 
புது தானி ,புதுத் தானி 
புது தாவரம் ,புதுத் தாவரம் 
புது தாவரங்கள்,புதுத் தாவரங்கள்
புது தாமிரம் ,புதுத் தாமிரம் 
புது தாமிரங்கள்,புதுத் தாமிரங்கள்
புது திராட்சை ,புதுத் திராட்சை 
புது திராட்சைப்பழம் ,புதுத் திராட்சைப்பழம் 
புது திரைப்படம்,புதுத் திரைப்படம்
புது திரைப்படங்கள்,புதுத் திரைப்படங்கள்
புது தீப்பெட்டி,புதுத் தீப்பெட்டி
புது தீப்பெட்டிகள் ,புதுத் தீப்பெட்டிகள் 
புது தீவு ,புதுத் தீவு 
புது தீவுகள் ,புதுத் தீவுகள் 
புது தீபம்,புதுத் தீபம்
புது தீபங்கள்,புதுத் தீபங்கள்
புது துண்டு,புதுத் துண்டு
புது துண்டுகள் ,புதுத் துண்டுகள் 
புது துளிர் ,புதுத் துளிர் 
புது துளிர்கள் ,புதுத் துளிர்கள் 
புது தூண் ,புதுத் தூண் 
புது தூண்கள் ,புதுத் தூண்கள் 
புது தூரிகை,புதுத் தூரிகை
புது தூரிகைகள் ,புதுத் தூரிகைகள் 
புது தூண்டில்,புதுத் தூண்டில்
புது தூண்டில்கள் ,புதுத் தூண்டில்கள் 
புது தெரு ,புதுத் தெரு 
புது தெருக்கள் ,புதுத் தெருக்கள் 
புது தேக்கரண்டி ,புதுத் தேக்கரண்டி 
புது தேக்கரண்டிகள் ,புதுத் தேக்கரண்டிகள் 
புது தேர்,புதுத் தேர்
புது தேர்கள் ,புதுத் தேர்கள் 
புது தேன் ,புதுத் தேன் 
புது தையல்காரிகள்,புதுத் தையல்காரிகள்
புது தையல்காரி,புதுத் தையல்காரி
புது தையல்காரர்கள்,புதுத் தையல்காரர்கள்
புது தையல்காரர்,புதுத் தையல்காரர்
புது தொடர்வண்டி,புதுத் தொடர்வண்டி
புது தொடர்வண்டிகள் ,புதுத் தொடர்வண்டிகள் 
புது தொட்டி,புதுத் தொட்டி
புது தொட்டிகள் ,புதுத் தொட்டிகள் 
புது தொகை ,புதுத் தொகை 
புது தொக்கு ,புதுத் தொக்கு 
புது தொப்பி ,புதுத் தொப்பி 
புது தொப்பிகள்,புதுத் தொப்பிகள்
புது தொலைபேசி ,புதுத் தொலைபேசி 
புது தோடு ,புதுத் தோடு 
புது தோடுகள் ,புதுத் தோடுகள் 
புது தோட்டம் ,புதுத் தோட்டம் 
புது தோட்டங்கள் ,புதுத் தோட்டங்கள் 
புது தோரணம் ,புதுத் தோரணம் 
புது தோரணங்கள்,புதுத் தோரணங்கள்
புது பல் ,புதுப் பல் 
புது பற்கள் ,புதுப் பற்கள் 
புது பழம் ,புதுப் பழம் 
புது பழங்கள் ,புதுப் பழங்கள் 
புது படகு,புதுப் படகு
புது படகுகள் ,புதுப் படகுகள் 
புது படம் ,புதுப் படம் 
புது படங்கள்,புதுப் படங்கள்
புது பரிசு,புதுப் பரிசு
புது பரிசுகள் ,புதுப் பரிசுகள் 
புது படுக்கை,புதுப் படுக்கை
புது படுக்கைகள்,புதுப் படுக்கைகள்
புது பப்பாளி  ,புதுப் பப்பாளி  
புது பணியாரம்,புதுப் பணியாரம்
புது பணியாரங்கள்,புதுப் பணியாரங்கள்
புது பனங்கற்கண்டு,புதுப் பனங்கற்கண்டு
புது பனங்கற்கண்டுகள் ,புதுப் பனங்கற்கண்டுகள் 
புது பஞ்சு,புதுப் பஞ்சு
புது பஞ்சு மிட்டாய் ,புதுப் பஞ்சு மிட்டாய் 
புது பண்டம் ,புதுப் பண்டம் 
புது பண்டங்கள்,புதுப் பண்டங்கள்
புது பட்டம் ,புதுப் பட்டம் 
புது பட்டங்கள்,புதுப் பட்டங்கள்
புது பானை,புதுப் பானை
புது பானைகள் ,புதுப் பானைகள் 
புது பால்,புதுப் பால்
புது பாவாடை,புதுப் பாவாடை
புது பாவாடைகள் ,புதுப் பாவாடைகள் 
புது பாதை,புதுப் பாதை
புது பாதைகள் ,புதுப் பாதைகள் 
புது பாறை,புதுப் பாறை
புது பாறைகள் ,புதுப் பாறைகள் 
புது பாட்டு,புதுப் பாட்டு
புது பாடல்,புதுப் பாடல்
புது பாடல்கள் ,புதுப் பாடல்கள் 
புது பாயாசம் ,புதுப் பாயாசம் 
புது பாதாம் ,புதுப் பாதாம் 
புது பாகற்காய் ,புதுப் பாகற்காய் 
புது பாடம்      ,புதுப் பாடம்      
புது பாடங்கள்,புதுப் பாடங்கள்
புது பின்னல்,புதுப் பின்னல்
புது பின்னல்கள் ,புதுப் பின்னல்கள் 
புது பீர்க்கங்காய்,புதுப் பீர்க்கங்காய்
புது புகைவண்டி,புதுப் புகைவண்டி
புது புகைவண்டிகள் ,புதுப் புகைவண்டிகள் 
புது புத்தகம்,புதுப் புத்தகம்
புது புத்தகங்கள்,புதுப் புத்தகங்கள்
புது புகார்,புதுப் புகார்
புது புகார்கள் ,புதுப் புகார்கள் 
புது பூசணி,புதுப் பூசணி
புது பூசணிகள்,புதுப் பூசணிகள்
புது பூசணிக்காய் ,புதுப் பூசணிக்காய் 
புது பூட்டு,புதுப் பூட்டு
புது பட்டு  ,புதுப் பட்டு  
புது பூரணம்     ,புதுப் பூரணம்     
புது பூரணங்கள்,புதுப் பூரணங்கள்
புது பூந்தி ,புதுப் பூந்தி 
புது பூண்டு ,புதுப் பூண்டு 
புது பூ ,புதுப் பூ 
புது பூக்கள் ,புதுப் பூக்கள் 
புது பூண்டுப்பொடி,புதுப் பூண்டுப்பொடி
புது பெட்டி,புதுப் பெட்டி
புது பெட்டிகள் ,புதுப் பெட்டிகள் 
புது பெயர்கள்,புதுப் பெயர்கள்
புது பெயர்,புதுப் பெயர்
புது பை,புதுப் பை
புது பொறி,புதுப் பொறி
புது பொறிகள் ,புதுப் பொறிகள் 
புது பொரி,புதுப் பொரி
புது பொரிகடலை மிட்டாய் ,புதுப் பொரிகடலை மிட்டாய் 
புது பொரிகடலை,புதுப் பொரிகடலை
புது பொரியல் ,புதுப் பொரியல் 
புது பொடி,புதுப் பொடி
புது பொடிகள்  ,புதுப் பொடிகள்  
புது பொருள் ,புதுப் பொருள் 
புது பொருட்கள் ,புதுப் பொருட்கள் 
புது போர் ,புதுப் போர் 
புது போர்கள் ,புதுப் போர்கள் 
புது போர்வீரர்,புதுப் போர்வீரர்
புது போர்வீரர்கள்  ,புதுப் போர்வீரர்கள்  
மெய் கால் ,மெய்க் கால் 
மெய் கால்கள் ,மெய்க் கால்கள் 
மெய் காதல்   ,மெய்க் காதல்   
மெய் காவல் ,மெய்க் காவல் 
மெய் காவலர்,மெய்க் காவலர்
மெய் காவலர்கள் ,மெய்க் காவலர்கள் 
மெய் காப்பாளர்,மெய்க் காப்பாளர்
மெய் காப்பாளன்,மெய்க் காப்பாளன்
மெய் காப்பாளர்கள் ,மெய்க் காப்பாளர்கள் 
மெய் கிறிஸ்தவர்கள்,மெய்க் கிறிஸ்தவர்கள்
மெய் கிறிஸ்தவர்,மெய்க் கிறிஸ்தவர்
மெய் கூறு ,மெய்க் கூறு 
மெய் கூறுகள்  ,மெய்க் கூறுகள்  
மெய் கூற்று ,மெய்க் கூற்று 
மெய் கூற்றுகள் ,மெய்க் கூற்றுகள் 
மெய் குறியீடு ,மெய்க் குறியீடு 
மெய் குறியீடுகள் ,மெய்க் குறியீடுகள் 
மெய் குறி,மெய்க் குறி
மெய் குறிகள் ,மெய்க் குறிகள் 
மெய் கடவுள் ,மெய்க் கடவுள் 
மெய் கடவுளர் ,மெய்க் கடவுளர் 
மெய் கருத்து,மெய்க் கருத்து
மெய் கருத்துகள் ,மெய்க் கருத்துகள் 
மெய் காசு,மெய்க் காசு
மெய் காசுகள் ,மெய்க் காசுகள் 
மெய் காட்சி,மெய்க் காட்சி
மெய் காட்சிகள் ,மெய்க் காட்சிகள் 
மெய் கீர்த்தி ,மெய்க் கீர்த்தி 
மெய் கண் ,மெய்க் கண் 
மெய் கண்கள் ,மெய்க் கண்கள் 
மெய் கெழு,மெய்க் கெழு
மெய் கெழுகள் ,மெய்க் கெழுகள் 
மெய் கனமூலம்,மெய்க் கனமூலம்
மெய் கனமூலங்கள்,மெய்க் கனமூலங்கள்
மெய் கோட்பாடு,மெய்க் கோட்பாடு
மெய் கோட்பாடுகள்  ,மெய்க் கோட்பாடுகள்  
மெய் கோள்,மெய்க் கோள்
மெய் கோள்கள் ,மெய்க் கோள்கள் 
உண்மை கால் ,உண்மைக் கால் 
உண்மை கால்கள் ,உண்மைக் கால்கள் 
உண்மை காதல்   ,உண்மைக் காதல்   
உண்மை காவல் ,உண்மைக் காவல் 
உண்மை காவலர்,உண்மைக் காவலர்
உண்மை காவலர்கள் ,உண்மைக் காவலர்கள் 
உண்மை காப்பாளர்,உண்மைக் காப்பாளர்
உண்மை காப்பாளன்,உண்மைக் காப்பாளன்
உண்மை காப்பாளர்கள் ,உண்மைக் காப்பாளர்கள் 
உண்மை கிறிஸ்தவர்கள்,உண்மைக் கிறிஸ்தவர்கள்
உண்மை கிறிஸ்தவர்,உண்மைக் கிறிஸ்தவர்
உண்மை கூறு ,உண்மைக் கூறு 
உண்மை கூறுகள்  ,உண்மைக் கூறுகள்  
உண்மை கூற்று ,உண்மைக் கூற்று 
உண்மை கூற்றுகள் ,உண்மைக் கூற்றுகள் 
உண்மை குறியீடு ,உண்மைக் குறியீடு 
உண்மை குறியீடுகள் ,உண்மைக் குறியீடுகள் 
உண்மை குறி,உண்மைக் குறி
உண்மை குறிகள் ,உண்மைக் குறிகள் 
உண்மை கடவுள் ,உண்மைக் கடவுள் 
உண்மை கடவுளர் ,உண்மைக் கடவுளர் 
உண்மை கருத்து,உண்மைக் கருத்து
உண்மை கருத்துகள் ,உண்மைக் கருத்துகள் 
உண்மை காசு,உண்மைக் காசு
உண்மை காசுகள் ,உண்மைக் காசுகள் 
உண்மை காட்சி,உண்மைக் காட்சி
உண்மை காட்சிகள் ,உண்மைக் காட்சிகள் 
உண்மை கீர்த்தி ,உண்மைக் கீர்த்தி 
உண்மை கண் ,உண்மைக் கண் 
உண்மை கண்கள் ,உண்மைக் கண்கள் 
உண்மை கெழு,உண்மைக் கெழு
உண்மை கெழுகள் ,உண்மைக் கெழுகள் 
உண்மை கனமூலம்,உண்மைக் கனமூலம்
உண்மை கனமூலங்கள்,உண்மைக் கனமூலங்கள்
உண்மை கோட்பாடு,உண்மைக் கோட்பாடு
உண்மை கோட்பாடுகள்  ,உண்மைக் கோட்பாடுகள்  
உண்மை கோள்,உண்மைக் கோள்
உண்மை கோள்கள் ,உண்மைக் கோள்கள் 
பொய் கால் ,பொய்க் கால் 
பொய் கால்கள் ,பொய்க் கால்கள் 
பொய் காதல்   ,பொய்க் காதல்   
பொய் காவல் ,பொய்க் காவல் 
பொய் காவலர்,பொய்க் காவலர்
பொய் காவலர்கள் ,பொய்க் காவலர்கள் 
பொய் காப்பாளர்,பொய்க் காப்பாளர்
பொய் காப்பாளன்,பொய்க் காப்பாளன்
பொய் காப்பாளர்கள் ,பொய்க் காப்பாளர்கள் 
பொய் கிறிஸ்தவர்கள்,பொய்க் கிறிஸ்தவர்கள்
பொய் கிறிஸ்தவர்,பொய்க் கிறிஸ்தவர்
பொய் கூறு ,பொய்க் கூறு 
பொய் கூறுகள்  ,பொய்க் கூறுகள்  
பொய் கூற்று ,பொய்க் கூற்று 
பொய் கூற்றுகள் ,பொய்க் கூற்றுகள் 
பொய் குறியீடு ,பொய்க் குறியீடு 
பொய் குறியீடுகள் ,பொய்க் குறியீடுகள் 
பொய் குறி,பொய்க் குறி
பொய் குறிகள் ,பொய்க் குறிகள் 
பொய் கடவுள் ,பொய்க் கடவுள் 
பொய் கடவுளர் ,பொய்க் கடவுளர் 
பொய் கருத்து,பொய்க் கருத்து
பொய் கருத்துகள் ,பொய்க் கருத்துகள் 
பொய் காசு,பொய்க் காசு
பொய் காசுகள் ,பொய்க் காசுகள் 
பொய் காட்சி,பொய்க் காட்சி
பொய் காட்சிகள் ,பொய்க் காட்சிகள் 
பொய் கீர்த்தி ,பொய்க் கீர்த்தி 
பொய் கண் ,பொய்க் கண் 
பொய் கண்கள் ,பொய்க் கண்கள் 
பொய் கெழு,பொய்க் கெழு
பொய் கெழுகள் ,பொய்க் கெழுகள் 
பொய் கனமூலம்,பொய்க் கனமூலம்
பொய் கனமூலங்கள்,பொய்க் கனமூலங்கள்
பொய் கோட்பாடு,பொய்க் கோட்பாடு
பொய் கோட்பாடுகள்  ,பொய்க் கோட்பாடுகள்  
பொய் கோள்,பொய்க் கோள்
பொய் கோள்கள் ,பொய்க் கோள்கள் 
மெய் சேவகன்,மெய்ச் சேவகன்
மெய் சேவகன்கள் ,மெய்ச் சேவகன்கள் 
மெய் சேவகி ,மெய்ச் சேவகி 
மெய் சேவகிகள் ,மெய்ச் சேவகிகள் 
மெய் சேவகர் ,மெய்ச் சேவகர் 
மெய் சேவகர்கள் ,மெய்ச் சேவகர்கள் 
மெய் சொல் ,மெய்ச் சொல் 
மெய் சொற்கள் ,மெய்ச் சொற்கள் 
மெய் செயல் ,மெய்ச் செயல் 
மெய் செயல்கள் ,மெய்ச் செயல்கள் 
மெய் சார்பு,மெய்ச் சார்பு
மெய் சார்வு,மெய்ச் சார்வு
மெய் சமாதானம் ,மெய்ச் சமாதானம் 
மெய் சொத்துகள்,மெய்ச் சொத்துகள்
மெய் சொத்து,மெய்ச் சொத்து
மெய் சொந்தம் ,மெய்ச் சொந்தம் 
